record_scope,id,category,family,website_sku,grace_sku,item_name,in_stock,live_media_status,exact_plate_assigned,psd_state,psd_path,legacy_product_url,legacy_product_delivery,legacy_image_url,legacy_image_delivery,legacy_image_identity,generation_reference_ready,recovery_action
current_catalog,BB-RC-000-0005,Component,Roll-On Cap,CPRoll13-415GlSh,CMP-ROC-SGLD-13415,"Shiny Gold cap or closure for rollon bottles, Threadsize 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/19. 13-415 Roll on/8. CPRoll13-415GlSh.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-shiny-gold-Color-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415GlSh.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0074,Component,Roll-On Cap,CP15-415ShnGl,CMP-CAP-SGLD-15-415,Shiny Gold color Cap or Closure for 15-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/15. 15-415 Caps/7. CP15-415ShnGl.psd,https://www.bestbottles.com/product/Caps-lids-top-bottle-shiny-gold-Color-15-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP15-415ShnGl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0086,Component,Roll-On Cap,Ltn18-415ShnSl,CMP-LPM-SSLV-18-415,"Shiny Silver Lotion or treatment pump, Threadsize 18-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/8. 18-415 Lotion/21. Ltn18-415ShnSl.psd,https://www.bestbottles.com/product/lotion-top-shiny-silver-color-18-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Ltn18-415ShnSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0009,Component,Roll-On Cap,CPRoll13-415SlSh,CMP-ROC-SSLV-13415,"Shiny Silver cap or closure for rollon bottles, Threadsize 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/19. 13-415 Roll on/6. CPRoll13-415SlSh.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-shiny-silver-Color-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415SlSh.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0075,Component,Roll-On Cap,CP15-415ShnSl,CMP-CAP-SSLV-15-415,Shiny Silver color Cap or Closure for 15-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/15. 15-415 Caps/6. CP15-415ShnSl.psd,https://www.bestbottles.com/product/Caps-lids-top-bottle-shiny-silver-Color-15-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP15-415ShnSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0021,Component,Roll-On Cap,CpRoll17-415ShnBlk,CMP-ROC-SBLK-17415,"Shiny black cap or closure for rollon bottles, Threadsize 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/9. CpRoll17-415ShnBlk.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Shiny-Black-Color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CpRoll17-415ShnBlk.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0001,Component,Roll-On Cap,CPRoll13-415BlackDot,CMP-ROC-BLK-13415-DOT,"Shiny black cap with dots or closure for rollon bottles, Threadsize 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/19. 13-415 Roll on/1. CPRoll13-415BlackDot.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Black-dot-Color-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415BlackDot.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0077,Component,Roll-On Cap,Ltn17-415Blk,CMP-LPM-BLK-17-415,"Shiny black collar Lotion or treatment pump, Threadsize 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/14. 17-415 Lotion /19. Ltn17-415Blk.psd,https://www.bestbottles.com/product/lotion-top-black-color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Ltn17-415Blk.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0022,Component,Roll-On Cap,CpRoll17-415ShnGl,CMP-ROC-SGLD-17415,"Shiny gold cap or closure for rollon bottles, Threadsize 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/6. CpRoll17-415ShnGl.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Shiny-Gold-Color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CpRoll17-415ShnGl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0078,Component,Roll-On Cap,Ltn17-415Gl,CMP-LPM-SGLD-17-415,"Shiny gold collar Lotion or treatment pump, Threadsize 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/14. 17-415 Lotion /18. Ltn17-415Gl.psd,https://www.bestbottles.com/product/lotion-top-gold-color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Ltn17-415Gl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0063,Component,Roll-On Cap,CP13-415Gl,CMP-CAP-SGLD-13-415-01,"Shiny gold lid or closure for glass bottle, Thread size 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Caps/4. CP13-415Gl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/17. 13-415 Caps /4. CP13-415Gl.psd,https://www.bestbottles.com/product/Caps-lids-top-bottle-shiny-gold-Color-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415Gl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0023,Component,Roll-On Cap,CpRoll17-415ShnSl,CMP-ROC-SSLV-17415,"Shiny silver cap or closure for rollon bottles, Threadsize 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/7. CpRoll17-415ShnSl.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Shiny-Silver-Color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CpRoll17-415ShnSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0064,Component,Roll-On Cap,CP13-415Sl,CMP-CAP-SLV-13-415-01,"Shiny silver lid or closure for glass bottle, Thread size 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Caps/3. CP13-415Sl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/17. 13-415 Caps /3. CP13-415Sl.psd,https://www.bestbottles.com/product/Caps-lids-top-bottle-shiny-silver-Color-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415Sl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0007,Component,Roll-On Cap,CPRoll13-415SlDot,CMP-ROC-SLV-13415-DOT,"Silver cap with dots or closure for rollon bottles, Threadsize 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/19. 13-415 Roll on/2. CPRoll13-415SlDot.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Black-Color-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CPRoll13-415SlDot.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0024,Component,Roll-On Cap,CpRoll17-415SlDot,CMP-ROC-SLV-17415-DOT,"Silver with dots cap or closure for rollon bottles, Threadsize 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/3. CpRoll17-415SlDot.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Silver-Dot-Color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CpRoll17-415SlDot.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0010,Component,Roll-On Cap,CPRoll20-400TallMattBlk,CMP-ROC-MBLK-20400-T,"Tall Matte Black cap or closure for rollon bottles, Threadsize 20-400",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/1. 20-400 Roll on caps /Roll on caps/25. CPRoll20-400TallMattBlk.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-matte-black-Color-20-400,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallMattBlk.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0011,Component,Roll-On Cap,CPRoll20-400TallMattGl,CMP-ROC-MGLD-20400-T,"Tall Matte Gold cap or closure for rollon bottles, Threadsize 20-400",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/1. 20-400 Roll on caps /Roll on caps/21. CPRoll20-400TallMattGl.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-matte-gold-Color-20-400,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallMattGl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0012,Component,Roll-On Cap,CPRoll20-400TallMattSl,CMP-ROC-MSLV-20400-T,"Tall Matte Silver cap or closure for rollon bottles, Threadsize 20-400",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/1. 20-400 Roll on caps /Roll on caps/20. CPRoll20-400TallMattSl.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-matte-silver-Color-20-400,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallMattSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0013,Component,Roll-On Cap,CPRoll20-400TallShnBlk,CMP-ROC-SBLK-20400-T,"Tall Shiny Black cap or closure for rollon bottles, Threadsize 20-400",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/1. 20-400 Roll on caps /Roll on caps/23. CPRoll20-400TallShnBlk.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-shiny-black-Color-20-400,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallShnBlk.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0014,Component,Roll-On Cap,CPRoll20-400TallShnGl,CMP-ROC-SGLD-20400-T,"Tall Shiny Gold cap or closure for rollon bottles, Threadsize 20-400",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/1. 20-400 Roll on caps /Roll on caps/22. CPRoll20-400TallShnGl.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-shiny-gold-Color-20-400,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallShnGl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0015,Component,Roll-On Cap,CPRoll20-400TallShnSl,CMP-ROC-SSLV-20400-T,"Tall Shiny Silver cap or closure for rollon bottles, Threadsize 20-400",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/1. 20-400 Roll on caps /Roll on caps/26. CPRoll20-400TallShnSl.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-shiny-silver-Color-20-400,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallShnSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0025,Component,Roll-On Cap,CpRoll17-415White,CMP-ROC-WHT-17415,"White cap or closure for rollon bottles, Threadsize 17-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/10. CpRoll17-415White.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-White-Color-17-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CpRoll17-415White.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-RC-000-0073,Component,Roll-On Cap,CP13-415WhtSht,CMP-CAP-WHT-S-13-415,"White lid or closure for glass bottle, Thread size 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Caps/2. CP13-415WhtSht.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/17. 13-415 Caps /2. CP13-415WhtSht.psd,https://www.bestbottles.com/product/Caps-lids-short-top-bottle-black-Color-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415WhtSht.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0057,Component,Sprayer,AnSp18-415Blk,CMP-SPR-BKSL-18-415-02,Black Antique or Vintage style bulb sprayer with silver fittings. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/9. 18-415 Ansp /29. Ansp18-415Blk.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-Black,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSp18-415Blk.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0079,Component,Sprayer,AnSpTsl18-415Blk,CMP-SPR-BKSLWH-18-415-02,Black Antique or Vintage style bulb sprayer with tassel. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/10. 18-415 Ansp Tsl/41. AnspTsl18-415Blk.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-Black-Tassel,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSpTsl18-415Blk.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0059,Component,Sprayer,AnSp18-415Gl,CMP-SPR-GLD-18-415-02,Gold Antique or Vintage style bulb sprayer with Gold fittings. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/9. 18-415 Ansp /27. Ansp18-415Gl.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-gold,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSp18-415Gl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0240,Component,Sprayer,CP18-415AnSpTslGl,CMP-SPR-GLD-18415-TSL,Gold Antique or Vintage style bulb sprayer with tassel. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /32. 18415 Caps /18415/45. CP18-415AnSpTslGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/2.  18-415 Bottles /32. 18415 Caps /18415/18415 Caps/43. CP18-415AnSpTslGl.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-gold-Tassel,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSpTsl18-415Gl.gif,healthy,filename_mismatch_needs_review,no,use_master_psd
current_catalog,BB-SP-000-0084,Component,Sprayer,AnSpTsl18-415IvyGl,CMP-SPR-GDIVSLWH-18-415-02,Ivory Gold Antique or Vintage style bulb sprayer with Gold fittings and tassel. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/10. 18-415 Ansp Tsl/36. AnspTsl18-415IvyGl.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-ivory-gold-Tassel,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSpTsl18-415IvyGl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0061,Component,Sprayer,AnSp18-415IvyGl,CMP-SPR-GDIV-18-415-02,Ivory Gold Antique or Vintage style bulb sprayer with Gold fittings. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/9. 18-415 Ansp /28. Ansp18-415IvyGl.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-ivory-gold,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSp18-415IvyGl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0086,Component,Sprayer,AnSpTsl18-415IvySl,CMP-SPR-IVSLWH-18-415-02,Ivory Silver Antique or Vintage style bulb sprayer with silver fittings and tassel. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/10. 18-415 Ansp Tsl/37. AnspTsl18-415IvySl.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-ivory-silver-Tassel,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSpTsl18-415IvySl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0063,Component,Sprayer,AnSp18-415IvySl,CMP-SPR-IVSL-18-415-04,Ivory Silver Antique or Vintage style bulb sprayer with silver fittings. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/9. 18-415 Ansp /26. Ansp18-415IvySl.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-ivory-silver,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSp18-415IvySl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0088,Component,Sprayer,AnSpTsl18-415Lvn,CMP-SPR-LVSLWH-18-415-02,Lavender Antique or Vintage style bulb sprayer with silver fittings and tassel. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/10. 18-415 Ansp Tsl/35. AnspTsl18-415Lvn.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-lavender-Tassel,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSpTsl18-415Lvn.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0065,Component,Sprayer,AnSp18-415Lvn,CMP-SPR-LVSL-18-415-02,Lavender Antique or Vintage style bulb sprayer with silver fittings. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/9. 18-415 Ansp /23. Ansp18-415Lvn.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-lavender,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSp18-415Lvn.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0208,Component,Sprayer,Spry18-415Cu,CMP-SPR-MTCP-18-415-03,"Mate Copper collar sprayer, Thread size 18-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/7. 18-415 Sprayers /15. Spry18-415Cu.psd,https://www.bestbottles.com/product/spray-top-copper-color-18-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry18-415Cu.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0123,Component,Sprayer,CP13-415SpryCuMt,CMP-SPR-MTCP-13-415-07,"Matte Copper Fine Mist Sprayer, Thread size 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Sprayers/2. CP13-415SpryCuMt.psd,https://www.bestbottles.com/product/spray-top-copper-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415SpryCuMt.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0245,Component,Sprayer,Spry15-415MattGl,CMP-SPR-GLD-15-415,"Matte Gold Fine Mist Sprayer, Thread size 15-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/16. 15-415 Sprayer/5. Spry15-415MattGl.psd,https://www.bestbottles.com/product/spray-top-matte-gold-color-15-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry15-415MattGl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0210,Component,Sprayer,Spry18-415MtGl,CMP-SPR-MTGD-18-415-05,"Matte Gold collar sprayer, Thread size 18-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/7. 18-415 Sprayers /11. Spry18-415MtGl.psd,https://www.bestbottles.com/product/spray-top-matte-gold-color-18-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry18-415MtGl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0067,Component,Sprayer,AnSp18-415MtSl,CMP-SPR-MTSL-18-415-04,Matte Silver Antique or Vintage style bulb sprayer with silver fittings. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/9. 18-415 Ansp /25. Ansp18-415MtSl.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-matte-silver,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSp18-415MtSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0090,Component,Sprayer,AnSpTsl18-415MtS,CMP-SPR-MTSLWH-18-415-02,Matte Silver Antique or Vintage style bulb sprayer with tassel. Thread Size 18-415,True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/10. 18-415 Ansp Tsl/42. AnspTsl18-415MtS.psd,https://www.bestbottles.com/product/Vintage-antique-bulb-sprayer-matte-silver-Tassel,healthy,https://www.bestbottles.com/images/store/enlarged_pics/AnSpTsl18-415MtS.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0246,Component,Sprayer,Spry15-415MattSl,CMP-SPR-SLV-15-415,"Matte Silver Fine Mist Sprayer, Thread size 15-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/16. 15-415 Sprayer/4. Spry15-415MattSl.psd,https://www.bestbottles.com/product/spray-top-matte-silver-color-15-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry15-415MattSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0212,Component,Sprayer,Spry18-415MtSl,CMP-SPR-MTSL-18-415-06,"Matte Silver collar sprayer, Thread size 18-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/7. 18-415 Sprayers /14. Spry18-415MtSl.psd,https://www.bestbottles.com/product/spray-top-matte-silver-color-18-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/Spry18-415MtSl.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0114,Component,Sprayer,CP13-415SpryBlkMt,CMP-SPR-MTBK-13-415-07,"Matte black Fine Mist Sprayer, Thread size 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415/10. CP13-415SpryBlkMt.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Sprayers/1. CP13-415SpryBlkMt.psd,https://www.bestbottles.com/product/spray-top-matte-black-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415SpryBlkMt.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0120,Component,Sprayer,CP13-415SpryBluMt,CMP-SPR-MTBL-13-415-07,"Matte blue Fine Mist Sprayer, Thread size 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415/12. CP13-415SpryBluMt.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Sprayers/4. CP13-415SpryBluMt.psd,https://www.bestbottles.com/product/spray-top-matte-blue-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415SpryBluMt.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0126,Component,Sprayer,CP13-415SpryGlMt,CMP-SPR-MTGD-13-415-07,"Matte gold Fine Mist Sprayer, Thread size 13-415",True,covered_exact_plate,yes,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415/14. CP13-415SpryGlMt.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Sprayers/6. CP13-415SpryGlMt.psd,https://www.bestbottles.com/product/spray-top-matte-gold-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415SpryGlMt.gif,healthy,exact_image_filename,no,use_master_psd
current_catalog,BB-SP-000-0133,Component,Sprayer,CP13-415SprySlMt,CMP-SPR-MTSL-13-415-07,"Matte silver Fine Mist Sprayer, Thread size 13-415",True,remote_only_healthy,no,exact_website_sku,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/5.  13-415 Bottles/25. Caps 13-415/13415 Sprayers/7. CP13-415SprySlMt.psd,https://www.bestbottles.com/product/spray-top-matte-silver-13-415,healthy,https://www.bestbottles.com/images/store/enlarged_pics/CP13-415SprySlMt.gif,healthy,exact_image_filename,no,use_master_psd
